px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.03593	-8.96232	-2.95419	-2.24553	-1.06846	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.948097
5.14002	-8.8406	-2.9488	-2.30385	-1.06799	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.00117445
5.20803	-8.70527	-2.9938	-2.30463	-0.979183	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.44793
5.33026	-8.57582	-3.03212	-2.35989	-0.980424	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.0561713
5.40774	-8.44632	-3.03276	-2.3615	-0.898499	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.07272
5.50632	-8.3458	-2.9611	-2.4049	-0.893115	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.149708
5.53877	-8.22169	-2.92712	-2.34875	-0.723027	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	10.8722
5.6479	-8.10527	-2.96336	-2.38165	-0.719649	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.122517
5.76463	-7.98542	-2.97851	-2.41384	-0.709722	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.312712
5.87855	-7.87687	-2.96061	-2.44789	-0.704948	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.101157
6.00252	-7.77156	-2.96134	-2.4832	-0.700652	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.0855346
6.13754	-7.67035	-2.97891	-2.52157	-0.700409	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.00781001
6.2163	-7.57401	-2.85931	-2.50849	-0.614881	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	2.83521
6.33916	-7.47817	-2.89568	-2.53557	-0.610822	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.0792263
6.4333	-7.37744	-2.78058	-2.52789	-0.538092	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	2.24569
6.56004	-7.28335	-2.79534	-2.55398	-0.53444	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.0446858
6.65147	-7.20176	-2.69723	-2.55279	-0.483297	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	1.34962
6.77047	-7.10471	-2.74889	-2.56711	-0.472641	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.319327
6.88843	-7.02953	-2.76695	-2.59368	-0.479865	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.16014
6.99496	-6.95822	-2.74027	-2.61428	-0.477176	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.135105
7.10806	-6.87743	-2.67836	-2.62548	-0.453653	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.518771
7.24632	-6.79116	-2.72243	-2.64453	-0.44664	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.0870484
7.31821	-6.71512	-2.49384	-2.62369	-0.372836	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	3.31132
7.43717	-6.62664	-2.55643	-2.62898	-0.357734	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.363381
7.55492	-6.56197	-2.58245	-2.64809	-0.36034	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0334958
7.67027	-6.48794	-2.60463	-2.65838	-0.351992	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.128516
7.83905	-6.42956	-2.90224	-2.71607	-0.424047	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	4.35067
7.97075	-6.364	-2.90976	-2.733	-0.41952	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0416414
8.0196	-6.29459	-2.32678	-2.68708	-0.297191	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	12.3248
8.14729	-6.21142	-2.38868	-2.6884	-0.279969	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.301439
8.21388	-6.14133	-2.09113	-2.66386	-0.215336	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	4.21981
8.33548	-6.04928	-2.18234	-2.65358	-0.190289	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.600951
8.50067	-5.98509	-2.56356	-2.69741	-0.25167	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	5.32501
8.63965	-5.89929	-2.62061	-2.6962	-0.23482	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.250639
8.76716	-5.82818	-2.62497	-2.70177	-0.226899	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.33261
8.91927	-5.73212	-2.7134	-2.69458	-0.204312	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.420598
8.98802	-5.65613	-2.38486	-2.6558	-0.126164	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	4.45008
9.11815	-5.55411	-2.49409	-2.63531	-0.0957962	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.746134
9.22749	-5.48036	-2.42286	-2.62671	-0.0743878	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.344388
9.35017	-5.39162	-2.46758	-2.61664	-0.0589892	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.190958
9.38251	-5.30605	-1.93189	-2.5464	0.0589792	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	11.5057
9.5031	-5.18748	-2.07866	-2.51074	0.0951936	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	1.099
9.59683	-5.10383	-2.09388	-2.49354	0.109421	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.409092
9.71798	-4.9702	-2.24877	-2.45232	0.147813	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	1.24345
9.82569	-4.88416	-2.29084	-2.44413	0.148003	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.405602
9.94077	-4.75595	-2.40453	-2.41103	0.174942	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.625442
10.0341	-4.66459	-2.4451	-2.39929	0.175938	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.256483
10.1415	-4.53351	-2.56213	-2.3661	0.202251	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.652384
10.2147	-4.41623	-2.45075	-2.31532	0.259943	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	1.5561
10.3218	-4.26539	-2.57586	-2.27661	0.286177	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.664069
10.4356	-4.15579	-2.70246	-2.2883	0.240375	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.35016
10.5442	-4.00683	-2.79564	-2.25974	0.256904	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.30557
10.6538	-3.88667	-2.86041	-2.25941	0.234263	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.270857
10.7524	-3.75825	-2.87345	-2.24334	0.23755	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0125794
10.855	-3.63339	-2.88564	-2.23274	0.234774	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0819292
10.9539	-3.48717	-2.93224	-2.21117	0.244026	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.0957039
10.9903	-3.35073	-2.65732	-2.13045	0.356229	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.2355
11.0658	-3.20333	-2.70637	-2.10047	0.367148	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.149017
11.1096	-3.06176	-2.62602	-2.04452	0.423099	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.55183
11.1741	-2.90585	-2.68826	-2.01052	0.434503	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.17991
11.16	-2.74876	-2.48977	-1.88891	0.595774	11.0233	-2.67356	11.15	-2.7	0	2.72847	10.6811
11.1912	-2.599	-2.52649	-1.84486	0.606992	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.286591
11.1973	-2.43983	-2.53386	-1.75831	0.697114	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.19725
11.2109	-2.29137	-2.55442	-1.71173	0.705128	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.194218
11.3036	-2.21342	-2.40782	-1.80601	0.478755	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	19.1247
11.3412	-2.03092	-2.55672	-1.77391	0.483748	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.53191
11.2855	-1.8806	-2.46002	-1.62345	0.689616	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	15.941
11.2849	-1.70681	-2.56204	-1.57654	0.698303	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.407416
11.2867	-1.56208	-2.57267	-1.54097	0.694159	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.046714
11.2789	-1.39307	-2.64793	-1.50023	0.696091	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.156813
11.2237	-1.2168	-2.81517	-1.39785	0.804362	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	4.69764
11.1877	-1.06187	-2.82366	-1.34969	0.808051	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0580378
11.0673	-0.85633	-3.21639	-1.20331	0.978208	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	11.7624
10.99	-0.709042	-3.17635	-1.14156	0.986711	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.154915
10.9325	-0.572932	-3.02105	-1.10686	0.950229	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.910982
10.8521	-0.431975	-3.00844	-1.05175	0.953383	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0154346
10.6768	-0.248878	-3.63498	-0.921169	1.10054	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	15.8823
10.5613	-0.156781	-3.51745	-0.849206	1.12153	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.56657
10.4806	-0.0618081	-3.09755	-0.813696	1.06697	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	4.24007
10.3594	-0.0121392	-2.94494	-0.725744	1.10281	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	1.18123
10.2156	0.0871866	-3.08511	-0.65006	1.12817	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.11456
10.0756	0.108599	-2.9457	-0.549772	1.17401	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.5831
9.9322	0.17273	-2.93316	-0.475224	1.18611	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.362176
9.78353	0.182983	-2.85055	-0.375635	1.22639	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.08093
9.68729	0.191484	-2.36379	-0.298648	1.22845	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	4.1965
9.56421	0.20312	-2.33623	-0.217281	1.24472	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.183497
9.42504	0.229766	-2.49819	-0.14951	1.24627	9.56225	0.148577	9.4	0.15	-2.72659	0	0.856016
9.28337	0.219402	-2.49054	-0.0610201	1.26838	9.25348	0.150166	9.25	0.15	-2.72658	0	0.341299
9.13631	0.224739	-2.5641	0.00826842	1.2678	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.132038
8.98557	0.225446	-2.58504	0.0745113	1.26286	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.152753
8.83521	0.219614	-2.70442	0.133932	1.2516	8.94634	0.26481	8.8	0.25	-2.72783	0	0.485497
8.68177	0.21107	-2.71698	0.190217	1.23693	8.64483	0.254352	8.65	0.25	-2.7278	0	0.187489
8.52831	0.187034	-2.76535	0.249578	1.2265	8.46866	0.251128	8.5	0.25	-2.72395	0	0.159654
8.37936	0.174535	-2.75951	0.292664	1.19922	8.35775	0.250149	8.35	0.25	-2.72395	0	0.379108
8.22888	0.136961	-2.83558	0.345876	1.1841	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.25627
8.0763	0.10085	-2.83636	0.392985	1.164	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.289643
7.85235	0.0784799	-3.55361	0.377142	1.06458	7.74678	0.154598	7.85	0.15	-3.9992	0	13.5037
7.68246	0.048742	-3.52873	0.39865	1.02943	7.63715	0.143302	7.65	0.15	-3.99916	0	0.671804
7.59831	-0.0201982	-2.94103	0.486721	1.08839	7.61982	0.157052	7.55	0.15	-1.99868	0	9.44862
7.4694	-0.0167689	-2.8563	0.485953	1.02785	7.43926	0.160393	7.45	0.15	-1.99866	0	2.0345
7.31422	-0.0609603	-2.99023	0.507036	0.983326	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.55947
7.17575	-0.0870483	-2.91279	0.521291	0.939668	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	1.13519
7.06969	-0.153521	-2.66032	0.578956	0.954542	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.61376
6.95207	-0.209487	-2.61848	0.613362	0.934695	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.264266
6.85268	-0.28742	-2.49719	0.669388	0.944352	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.384928
6.75115	-0.367195	-2.47871	0.716794	0.93934	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.0313
6.64719	-0.455303	-2.53507	0.759502	0.925346	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.308192
6.5518	-0.553455	-2.53034	0.811007	0.926008	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.00815981
6.46792	-0.674711	-2.52743	0.87946	0.947817	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.474169
6.37423	-0.830582	-2.6371	0.956172	0.975081	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.7979
6.38084	-1.02751	-2.34952	1.1607	1.21104	6.35624	-1.10001	6.35	-1.1	0	-2.99522	18.6342
6.33816	-1.16818	-2.42687	1.23786	1.2286	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.450159
6.31501	-1.35181	-2.52922	1.36498	1.31805	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.30083
6.30033	-1.50597	-2.56978	1.44836	1.32894	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.311832
6.30217	-1.67012	-2.64106	1.54369	1.35988	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.793188
6.31164	-1.81942	-2.64819	1.62422	1.36558	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.113615
6.31013	-1.92979	-2.45704	1.66928	1.3135	6.38849	-2.02257	6.35	-2	0	-2.73154	1.67095
6.32936	-2.08215	-2.51021	1.74211	1.31184	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.205512
6.33242	-2.18025	-2.31296	1.78066	1.2649	6.28921	-2.27735	6.35	-2.3	0	-2.99503	1.85867
6.35027	-2.32995	-2.41463	1.83194	1.2473	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.714309
6.39288	-2.50336	-2.664	1.90302	1.25901	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.3381
6.4428	-2.66824	-2.73546	1.96336	1.2461	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.438665
6.49188	-2.81031	-2.7036	2.01953	1.22897	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.320068
6.55464	-2.96236	-2.74766	2.07617	1.21506	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.201935
6.59863	-3.07086	-2.38539	2.11982	1.17379	6.70928	-3.32749	6.55	-3.25	0	-3.63617	4.54676
6.63571	-3.25487	-2.51644	2.13014	1.1103	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.92469
6.69273	-3.39699	-2.54754	2.16603	1.08162	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.1971
6.73986	-3.57263	-2.63707	2.17408	1.02347	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.18824
6.80586	-3.70126	-2.57519	2.21109	0.999853	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.733489
6.87941	-3.84555	-2.62131	2.24071	0.971037	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.553273
6.98076	-3.99392	-2.77903	2.28105	0.956956	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.76432
7.0462	-4.16954	-2.84341	2.27822	0.895536	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.08685
7.09521	-4.26445	-2.37172	2.30154	0.859094	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	5.45283
7.14849	-4.41482	-2.41792	2.29743	0.80284	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	1.68826
7.23451	-4.54388	-2.53187	2.32183	0.782066	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.992371
7.28131	-4.69973	-2.5566	2.30404	0.716817	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	2.35349
7.39732	-4.85315	-2.94408	2.32904	0.705398	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.41115
7.46521	-5.02349	-2.96934	2.31052	0.643236	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	1.88253
7.52809	-5.13185	-2.7515	2.31827	0.613748	7.32687	-5.26205	7.4	-5.3	0.999994	-3	1.90952
7.57607	-5.29661	-2.78921	2.28544	0.544241	7.46174	-5.44979	7.45	-5.45	0.999999	-3	2.30706
7.65202	-5.41215	-2.66186	2.29866	0.524568	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.870821
7.72283	-5.5606	-2.68765	2.28892	0.4824	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.822863
7.79965	-5.67173	-2.52367	2.3006	0.464228	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.08099
7.85145	-5.83033	-2.55528	2.27079	0.404249	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	1.66416
7.93243	-5.94486	-2.5562	2.28249	0.392944	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.278817
8.00222	-6.08183	-2.5754	2.27326	0.359658	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.513858
8.12418	-6.22886	-3.08447	2.29122	0.364429	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	5.56561
8.20294	-6.37514	-3.10179	2.27847	0.33074	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.514417
8.25955	-6.46723	-2.53267	2.27809	0.304049	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.38641
8.32327	-6.59925	-2.5406	2.26456	0.271331	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.481518
8.40435	-6.71423	-2.57662	2.27038	0.261929	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.451909
8.45575	-6.86407	-2.59121	2.23869	0.212452	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.10014
8.57401	-7.01723	-2.95497	2.24908	0.214389	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	2.90864
8.63886	-7.17973	-2.96721	2.2196	0.170051	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.850265
8.7243	-7.30468	-2.85742	2.22165	0.160693	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.312796
8.802	-7.43543	-2.84867	2.21707	0.146366	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.175838
8.88408	-7.55479	-2.91757	2.22026	0.14289	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.586665
8.93761	-7.7016	-2.92764	2.1917	0.104427	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.66944
8.99021	-7.80717	-2.59371	2.18106	0.0826042	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	2.83548
9.03093	-7.972	-2.62655	2.13783	0.0312062	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.12484
9.07538	-8.0736	-2.34554	2.12479	0.011514	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	1.85798
9.11023	-8.20544	-2.34974	2.09499	-0.0207788	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.571221
9.17691	-8.3313	-2.47088	2.09097	-0.0221174	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.460068
9.21918	-8.47613	-2.49299	2.0613	-0.0522809	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.416171
9.3062	-8.63084	-2.89013	2.06735	-0.0357476	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	3.94562
9.36773	-8.79453	-2.91948	2.04554	-0.0569567	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.248519
9.43014	-8.93055	-2.82339	2.03592	-0.0659139	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.217469
9.48014	-9.09717	-2.85802	2.00782	-0.0921604	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.322551
9.53768	-9.23353	-2.86422	1.99856	-0.0973146	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.1412
9.58271	-9.38872	-2.89811	1.97444	-0.118044	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.259494
9.60886	-9.50057	-2.47571	1.94611	-0.151391	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	4.35116
9.65126	-9.63897	-2.49339	1.92882	-0.161012	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0600562
9.68608	-9.75609	-2.36343	1.9124	-0.171707	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.405282
9.70249	-9.90539	-2.39804	1.87521	-0.201029	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.382754
9.75644	-10.0522	-2.74394	1.87807	-0.178811	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.16823
9.78082	-10.2029	-2.77273	1.85085	-0.198206	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.190765
9.82437	-10.3554	-2.8365	1.8422	-0.193851	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.12368
9.86164	-10.5138	-2.85162	1.82651	-0.199292	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0355255
9.8774	-10.6402	-2.57662	1.79714	-0.227134	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.79671
9.88534	-10.8031	-2.61819	1.76131	-0.251992	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.280524
9.89523	-10.9283	-2.47775	1.73561	-0.2684	9.75887	-10.887	9.85	-11	0	-2.72395	0.639793
9.89555	-11.0883	-2.52383	1.69913	-0.29145	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.277988
9.91187	-11.2328	-2.56105	1.68252	-0.291196	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0737125
9.89968	-11.3978	-2.60917	1.64136	-0.317759	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.325751
9.90923	-11.5477	-2.62494	1.62311	-0.318667	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.173339
9.88903	-11.7097	-2.662	1.58296	-0.342409	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.256501
9.87802	-11.8325	-2.56051	1.55355	-0.360111	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.346756
9.8343	-11.9932	-2.63468	1.50065	-0.396992	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.666353
9.75819	-12.0598	-1.90152	1.39433	-0.525395	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	17.6457
9.68356	-12.1963	-1.99174	1.32092	-0.571648	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	1.15653
9.6505	-12.3143	-2.07027	1.29013	-0.56756	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.368751
9.53218	-12.4819	-2.24449	1.19101	-0.637865	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	2.79347
9.44858	-12.5547	-1.96472	1.09172	-0.735088	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	5.10323
9.32898	-12.6895	-2.13504	1.00144	-0.789846	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	2.02812
9.24456	-12.7802	-2.07993	0.928728	-0.830734	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.740089
9.10693	-12.9089	-2.24988	0.840092	-0.873846	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	1.51574
8.93679	-12.969	-2.09105	0.641346	-1.09259	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	15.8864
8.78562	-13.0564	-2.23431	0.550039	-1.12294	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	1.0953
8.68873	-13.1117	-2.23261	0.499377	-1.11212	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.348553
8.50928	-13.2027	-2.4709	0.418424	-1.13307	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.92987
8.2842	-13.2261	-2.76688	0.227148	-1.33087	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	12.6051
8.16033	-13.2302	-2.70567	0.152177	-1.34055	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.376432
8.06542	-13.2508	-2.46111	0.11843	-1.276	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	2.17863
7.90817	-13.2671	-2.52139	0.0464851	-1.27563	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.196138
7.71542	-13.2536	-2.78914	-0.0585807	-1.33031	7.57824	-13.1345	7.65	-13.25	-3.62957	0	2.50385
7.52878	-13.2491	-2.87914	-0.127438	-1.32262	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.358862
7.41137	-13.2415	-2.62377	-0.174867	-1.27848	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.801
7.2251	-13.2283	-2.73789	-0.23055	-1.25978	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.587124
7.10563	-13.2023	-2.52281	-0.286	-1.23215	6.97467	-13.1643	7	-13.25	-2.72703	0	1.36624
6.92838	-13.1856	-2.62833	-0.32762	-1.20278	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.642673
6.78656	-13.1396	-2.65939	-0.389866	-1.19986	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.150238
6.61714	-13.1034	-2.73244	-0.430957	-1.17291	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.453378
6.47477	-13.0319	-2.75376	-0.496543	-1.17323	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.333596
6.30846	-12.9814	-2.81487	-0.533004	-1.14347	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.503587
6.19928	-12.9246	-2.5667	-0.582377	-1.12025	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.4564
6.03582	-12.8764	-2.63758	-0.605104	-1.07928	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.904089
5.93992	-12.8246	-2.49807	-0.645759	-1.06221	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.29191
5.78286	-12.775	-2.58157	-0.656214	-1.0162	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.17939
5.66834	-12.692	-2.60065	-0.706568	-1.01148	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.266661
5.52741	-12.6084	-2.64932	-0.738417	-0.985587	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.385016
5.41603	-12.5038	-2.67042	-0.79184	-0.984341	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.177537
